Date;Last Crawling;SKU Name;Product Name;Url Product;Seller;Merchant;Stock;Item Condition;Filter;Flag;Bottom Price;Original Price;Discount;Selling Price;Discrepancy;Sales Quantity;Sales Revenue
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link TL-WR840N 300Mbps Wireless N Speed Router WiFi 840 840n wr840;https://tokopedia.com/vicentemart/tp-link-tl-wr840n-300mbps-wireless-n-speed-router-wifi-840-840n-wr840;Vicente Mart;tokopedia;In Stock;baru;Above;Please Check;155000;196000;0;196000;0,012645161;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL WR840N 300MBps Wireless Router - Garansi 1 Tahun;https://tokopedia.com/fatah-2/tp-link-tl-wr840n-300mbps-wireless-router-garansi-1-tahun;STORE_FATAH;tokopedia;In Stock;baru;Above;Please Check;155000;225000;0;225000;0,014516129;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Terlaris PFVWQ TP-Link TL-WR840N + Antenna 300Mbps Wireless N Promo 88 Stock Banyak;https://shopee.co.id/Terlaris-PFVWQ-TP-Link-TL-WR840N-Antenna-300Mbps-Wireless-N-Promo-88-Stock-Banyak-i.122943262.22500962657;NAYSILLAISHOP;shopee;In Stock;baru;Above;Please Check;155000;297500;0;297500;0,019193548;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-Link TL-WR840N 300Mbps Wireless N Router Antena;https://tokopedia.com/portalshopjaka/tp-link-tl-wr840n-300mbps-wireless-n-router-antena;Portal Shop Jakarta;tokopedia;In Stock;baru;Above;Please Check;155000;170000;0;170000;0,010967742;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300Mbps Wireless N Router WIFI 2.4GHz 2 Antena;https://shopee.co.id/TP-LINK-TL-WR840N-300Mbps-Wireless-N-Router-WIFI-2.4GHz-2-Antena-i.59581492.20555595453;Murahtech;shopee;In Stock;baru;Above;Please Check;155000;168000;0;168000;0,01083871;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;WIRELESS N ROUTER TP-LINK TL-WR840N [300Mbps];https://shopee.co.id/WIRELESS-N-ROUTER-TP-LINK-TL-WR840N-300Mbps--i.195309808.9046344050;WaraComputer;shopee;In Stock;baru;Above;Please Check;155000;175000;0;175000;0,011290323;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300Mbps [Best seller] Wireless N Router;https://shopee.co.id/TP-LINK-TL-WR840N-300Mbps-Best-seller-Wireless-N-Router-i.206924617.17586978097;bsaulrod7.trendy;shopee;In Stock;baru;Above;Please Check;155000;643000;0;643000;0,041483871;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TERBARU Router TP-Link TL-WR840N 300Mbps SALE;https://tokopedia.com/miminholie/terbaru-router-tp-link-tl-wr840n-300mbps-sale;miminholie01;tokopedia;In Stock;baru;Above;Please Check;155000;309000;0;309000;0,019935484;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-Link TL-WR840N 300Mbps Wireless n Router;https://shopee.co.id/TP-Link-TL-WR840N-300Mbps-Wireless-n-Router-i.7083723.17400145000;jie shop;shopee;In Stock;baru;Above;Please Check;155000;170000;0;170000;0,010967742;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Wireless N Router TP-LINK 300 Mbps TL-WR840N;https://shopee.co.id/Wireless-N-Router-TP-LINK-300-Mbps-TL-WR840N-i.44400969.4778884899;kendamall;shopee;In Stock;baru;Above;Please Check;155000;185200;0;185200;0,011948387;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;㊊Q TP-LINK TL-WR840N 300Mbps Wireless Router original murah Garansi Resmi router tp link SIAP KIRIM 3188 ◉;https://shopee.co.id/%E3%8A%8AQ-TP-LINK-TL-WR840N-300Mbps-Wireless-Router-original-murah-Garansi-Resmi-router-tp-link-SIAP-KIRIM-3188-%E2%97%89-i.215403527.20253525295;ustya64lia;shopee;In Stock;baru;Above;Please Check;155000;269000;0;269000;0,017354839;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;New Arrival|SQ16|TP-LINK TL-WR840N 300Mbps Wireless Router / Wifi Router TPLINK WR840N WR840;https://shopee.co.id/New-Arrival-SQ16-TP-LINK-TL-WR840N-300Mbps-Wireless-Router-Wifi-Router-TPLINK-WR840N-WR840-i.77739759.21829335091;febriancolection;shopee;In Stock;baru;Above;Please Check;155000;267000;0;267000;0,017225806;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link TL-WR840N 300Mbps;https://shopee.co.id/Tp-Link-TL-WR840N-300Mbps-i.37270444.15902246317;Damai8;shopee;In Stock;baru;Equal;-;155000;155000;0;155000;0;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;READY TP-LINK TL-WR840N 300MBPS WIRELESS N ROUTER BEST SELLER 300MBPS WIRELESS N SPEED WIFI INTERNET RUMAH TP LINK TL WR840N TL WR840N ROUTER WR840N TPLINK ROUTER MODEM ROUTER WIFI MURAH ROUTER TPLINK WR840N &;https://shopee.co.id/READY-TP-LINK-TL-WR840N-300MBPS-WIRELESS-N-ROUTER-BEST-SELLER-300MBPS-WIRELESS-N-SPEED-WIFI-INTERNET-RUMAH-TP-LINK-TL-WR840N-TL-WR840N-ROUTER-WR840N-TPLINK-ROUTER-MODEM-ROUTER-WIFI-MURAH-ROUTER-TPLINK-WR840N--i.400076316.20251670326;k77rhkv3nl;shopee;In Stock;baru;Above;Please Check;155000;271000;0;271000;0,017483871;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;◊ TP-LINK TL-WR840N 300Mbps Wireless Router TP LINK ➼;https://shopee.co.id/%E2%97%8A-TP-LINK-TL-WR840N-300Mbps-Wireless-Router-TP-LINK-%E2%9E%BC-i.183727153.3073616697;galihiseller;shopee;In Stock;baru;Above;Please Check;155000;232000;0;232000;0,014967742;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Wireless Router TP-Link TL-WR840N 300Mbps TPLink TP Link Tlwr840 840N;https://shopee.co.id/Wireless-Router-TP-Link-TL-WR840N-300Mbps-TPLink-TP-Link-Tlwr840-840N-i.205757776.18017378495;febriatulseller;shopee;In Stock;baru;Above;Please Check;155000;216000;0;216000;0,013935484;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Diskon KCP Router TP-Link TL-WR840N 300Mbps Z58 Grosir;https://shopee.co.id/Diskon-KCP-Router-TP-Link-TL-WR840N-300Mbps-Z58-Grosir-i.187664564.20125371261;petymurah;shopee;In Stock;baru;Above;Please Check;155000;259500;0;259500;0,016741935;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N : 300Mbps Wireless N Router Antenna tplink wr840n 840n 840 (KODE Y2);https://shopee.co.id/TP-LINK-TL-WR840N-300Mbps-Wireless-N-Router-Antenna-tplink-wr840n-840n-840-(KODE-Y2)-i.164000973.21839391755;pmarsudiwinshop;shopee;In Stock;baru;Above;Please Check;155000;272000;0;272000;0,017548387;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK Best seller TL-WR840N 300Mbps Wireless N Router WIFI;https://shopee.co.id/TP-LINK-Best-seller-TL-WR840N-300Mbps-Wireless-N-Router-WIFI-i.761006538.16587040194;shoppingdreams22;shopee;In Stock;baru;Above;Please Check;155000;525000;0;525000;0,033870968;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;[DISKON TERMURAH] TP-LINK TL-WR840N 300MBps Wireless Router WR840N tplink 840n wifi 840;https://shopee.co.id/-DISKON-TERMURAH-TP-LINK-TL-WR840N-300MBps-Wireless-Router-WR840N-tplink-840n-wifi-840-i.241243934.21721292383;matilde54.murah;shopee;In Stock;baru;Above;Please Check;155000;236000;0;236000;0,015225806;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N WIRELESS ROUTER TL WR840N TPLINK WR 840N;https://tokopedia.com/glory819/tp-link-tl-wr840n-wireless-router-tl-wr840n-tplink-wr-840n;Glory Dream;tokopedia;In Stock;baru;Above;Please Check;155000;365000;0;365000;0,023548387;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-Link TL-WR840N : 300Mbps Wireless N Router (Antenna);https://shopee.co.id/TP-Link-TL-WR840N-300Mbps-Wireless-N-Router-(Antenna)-i.455235948.10556119730;MardionoTravel & shop;shopee;In Stock;baru;Above;Please Check;155000;270000;0,1;243000;0,015677419;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Koleksi Terbaru.. Wireless Router TP-Link TL-WR840N 300Mbps;https://shopee.co.id/Koleksi-Terbaru..-Wireless-Router-TP-Link-TL-WR840N-300Mbps-i.181809255.4242051506;bakibshop;shopee;In Stock;baru;Above;Please Check;155000;270000;0;270000;0,017419355;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;9FP TP-LINK TL-WR840N Wireless Router N WR840N 300Mbps 2 antena✻ (Stock Banyak)Diskon promo ➶;https://shopee.co.id/9FP-TP-LINK-TL-WR840N-Wireless-Router-N-WR840N-300Mbps-2-antena%E2%9C%BB-(Stock-Banyak)Diskon-promo-%E2%9E%B6-i.187859955.20325319762;trrimroshop;shopee;In Stock;baru;Above;Please Check;155000;237000;0;237000;0,015290323;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;COD✔️TP-LINK TL-WR840N 300Mbps Wireless Router original murah Garansi Resmi router tp link|KD8;https://shopee.co.id/COD%E2%9C%94%EF%B8%8FTP-LINK-TL-WR840N-300Mbps-Wireless-Router-original-murah-Garansi-Resmi-router-tp-link-KD8-i.183678831.21151331694;tinarahfstore;shopee;In Stock;baru;Above;Please Check;155000;246000;0;246000;0,015870968;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;(Terlaris) Tp-Link Tl-Wr840N Wireless Router 300Mbps;https://shopee.co.id/(Terlaris)-Tp-Link-Tl-Wr840N-Wireless-Router-300Mbps-i.169476093.19037990613;joko.yatnoseller;shopee;In Stock;baru;Above;Please Check;155000;631000;0;631000;0,040709677;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;(Terlaris) Tl-Wr840N Tp-Link 300Mbps Router Wireless N Speed;https://shopee.co.id/(Terlaris)-Tl-Wr840N-Tp-Link-300Mbps-Router-Wireless-N-Speed-i.165882004.20437988875;supiah.seller;shopee;In Stock;baru;Above;Please Check;155000;246000;0;246000;0,015870968;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link Tl-Wr840N / Tl Wr 840 N : Tplink 300Mbps Wireless N Router;https://shopee.co.id/Tp-Link-Tl-Wr840N-Tl-Wr-840-N-Tplink-300Mbps-Wireless-N-Router-i.241146272.20238985938;zelda32.store;shopee;In Stock;baru;Above;Please Check;155000;219000;0;219000;0,014129032;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;PROMOSI !!! 8.8 TP-LINK ROUTER TL-WR840N [KODE 395];https://shopee.co.id/PROMOSI-!!!-8.8-TP-LINK-ROUTER-TL-WR840N-KODE-395--i.189110030.18633472958;cicihtoko;shopee;In Stock;baru;Above;Please Check;155000;195000;0;195000;0,012580645;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300MBPS ROUTER;https://shopee.co.id/TP-LINK-TL-WR840N-300MBPS-ROUTER-i.94147165.16170590786;webbstore269;shopee;In Stock;baru;Above;Please Check;155000;263000;0;263000;0,016967742;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK wireless N router TL-WR840N;https://shopee.co.id/TP-LINK-wireless-N-router-TL-WR840N-i.346918767.14436490314;ShiroYomi_Store42;shopee;In Stock;baru;Above;Please Check;155000;180000;0;180000;0,011612903;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link Tl-Wr840N-V2 300Mbps Wireless N Router Kptmd33 Ayo Beli;https://shopee.co.id/Tp-Link-Tl-Wr840N-V2-300Mbps-Wireless-N-Router-Kptmd33-Ayo-Beli-i.166511034.7940478430;masabaru.stores;shopee;In Stock;baru;Above;Please Check;155000;187800;0;187800;0,012116129;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300MBPS WIRELESS;https://tokopedia.com/archive-etalase-maju-1650383253/tp-link-tl-wr840n-300mbps-wireless;Etalase Maju Bulustalan;tokopedia;In Stock;baru;Above;Please Check;155000;210000;0;210000;0,013548387;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300Mbps Wireless N Router;https://shopee.co.id/TP-LINK-TL-WR840N-300Mbps-Wireless-N-Router-i.504420273.9588860303;Nanda.Jualan;shopee;In Stock;baru;Above;Please Check;155000;604000;0;604000;0,038967742;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-link TL-WR840N;https://shopee.co.id/Tp-link-TL-WR840N-i.85845126.3337015459;kembaren-shop;shopee;In Stock;baru;Above;Please Check;155000;285000;0;285000;0,018387097;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link Tl-Wr840N 300Mbps Wireless N Router - Murah;https://shopee.co.id/Tp-Link-Tl-Wr840N-300Mbps-Wireless-N-Router-Murah-i.593384125.17168113770;Flowkey.id;shopee;In Stock;baru;Above;Please Check;155000;192000;0;192000;0,012387097;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;ROUTER WIRELESS ACCESS POINT TP-LINK TL-WR840N UP TO 300 Mbps;https://shopee.co.id/ROUTER-WIRELESS-ACCESS-POINT-TP-LINK-TL-WR840N-UP-TO-300-Mbps-i.300783650.19415047963;Marieskom;shopee;In Stock;baru;Above;Please Check;155000;204500;0;204500;0,013193548;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TERBARU TP-LINK TL-WR840N WIRELESS ROUTER 300MBPS WIFI PROMO;https://shopee.co.id/TERBARU-TP-LINK-TL-WR840N-WIRELESS-ROUTER-300MBPS-WIFI-PROMO-i.120207422.11385252367;saptahari88;shopee;In Stock;baru;Above;Please Check;155000;239000;0;239000;0,015419355;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp Link Wr840 N ( Tp-Link Tl-Wr840N ) Wifi Router 300Mbps;https://shopee.co.id/Tp-Link-Wr840-N-(-Tp-Link-Tl-Wr840N-)-Wifi-Router-300Mbps-i.338372860.12464519215;abaraham market;shopee;In Stock;baru;Above;Please Check;155000;434000;0;434000;0,028;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-Link TL-WR840N (V4.0) : 300Mbps TPLink WiFi Wireless N Router;https://shopee.co.id/TP-Link-TL-WR840N-(V4.0)-300Mbps-TPLink-WiFi-Wireless-N-Router-i.18816157.19609692067;RIZQI23.SHOP;shopee;In Stock;baru;Above;Please Check;155000;208000;0;208000;0,013419355;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;✱ TP-Link TL-WR840N + 2 Antenna 300Mbps Wireless N Router ➻;https://shopee.co.id/%E2%9C%B1-TP-Link-TL-WR840N-2-Antenna-300Mbps-Wireless-N-Router-%E2%9E%BB-i.219758852.19810165316;chandrasit_trendy;shopee;In Stock;baru;Above;Please Check;155000;218000;0;218000;0,014064516;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300MBps Wireless Router TPLink;https://shopee.co.id/TP-LINK-TL-WR840N-300MBps-Wireless-Router-TPLink-i.195066939.18951231116;ruqaiya21store;shopee;In Stock;baru;Above;Please Check;155000;210600;0;210600;0,013587097;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300Mbps Wireless Router;https://shopee.co.id/TP-LINK-TL-WR840N-300Mbps-Wireless-Router-i.398218671.8546260113;supertechcomputermedan;shopee;In Stock;baru;Above;Please Check;155000;158800;0;158800;0,010245161;4;635200
Oct 19, 2022;Oct 19, 2022;TL WR840N;TL-WR840N TP-Link 300Mbps Router Wireless N Speed;https://shopee.co.id/TL-WR840N-TP-Link-300Mbps-Router-Wireless-N-Speed-i.96022527.9376094244;yuhanayuhana;shopee;In Stock;baru;Below;Please Check;155000;148000;0;148000;0,009548387;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300Mbps Wireless N Router Best seller 300Mbps Wireless N Speed 840N WR840N;https://shopee.co.id/TP-LINK-TL-WR840N-300Mbps-Wireless-N-Router-Best-seller-300Mbps-Wireless-N-Speed-840N-WR840N-i.21149425.10135661225;BESTOBUY;shopee;In Stock;baru;Above;Please Check;155000;168000;0;168000;0,01083871;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp Link Tp-Link Tl-Wr840N 300Mbps Wireless Router;https://shopee.co.id/Tp-Link-Tp-Link-Tl-Wr840N-300Mbps-Wireless-Router-i.216598975.15758903744;lerryeabi;shopee;In Stock;baru;Above;Please Check;155000;210000;0;210000;0,013548387;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Terlaris WIRELESS ROUTER TP-LINK TL-WR840N;https://tokopedia.com/nawa1042/terlaris-wireless-router-tp-link-tl-wr840n;nawa1042;tokopedia;In Stock;baru;Above;Please Check;155000;212000;0;212000;0,013677419;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TER TP-LINK TL-WR840N ROUTER WIRELESS 300MBPS E543ESSDG;https://shopee.co.id/TER-TP-LINK-TL-WR840N-ROUTER-WIRELESS-300MBPS-E543ESSDG-i.692523734.17218591239;nisarahma4;shopee;In Stock;baru;Above;Please Check;155000;457000;0;457000;0,029483871;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link Best Seller Tl-Wr840N 300Mbps Wireless N Router Wifi;https://shopee.co.id/Tp-Link-Best-Seller-Tl-Wr840N-300Mbps-Wireless-N-Router-Wifi-i.230692241.19852445074;tammi.berkah toko;shopee;In Stock;baru;Above;Please Check;155000;547000;0;547000;0,035290323;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP LINK TP-LINK TL-WR840N 300Mbps Wireless Router TP LINK;https://shopee.co.id/TP-LINK-TP-LINK-TL-WR840N-300Mbps-Wireless-Router-TP-LINK-i.215392828.20526231731;ulviyani19berkahjaya;shopee;In Stock;baru;Above;Please Check;155000;239000;0;239000;0,015419355;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link Wireless N Router TL-WR840N 300Mbps - Putih;https://shopee.co.id/Tp-Link-Wireless-N-Router-TL-WR840N-300Mbps-Putih-i.276341875.14712372222;Lorraine.Glenn;shopee;In Stock;baru;Above;Please Check;155000;250000;0;250000;0,016129032;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;✨Stok terbaru Wireless Router Tp Link TL-WR840N WiFi Router 300Mbps Tp-Link;https://shopee.co.id/%E2%9C%A8Stok-terbaru-Wireless-Router-Tp-Link-TL-WR840N-WiFi-Router-300Mbps-Tp-Link-i.185790681.14003677461;kelliitrendy;shopee;In Stock;baru;Above;Please Check;155000;278000;0;278000;0,017935484;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N WIRELESS ROUTER TL WR840N WR 840N;https://tokopedia.com/fatah-2/tp-link-tl-wr840n-wireless-router-tl-wr840n-wr-840n;STORE_FATAH;tokopedia;In Stock;baru;Above;Please Check;155000;234000;0;234000;0,015096774;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Router TP-LINK TL-WR840N - 300Mbps Wireless N Router;https://tokopedia.com/budikompu/router-tp-link-tl-wr840n-300mbps-wireless-n-router;BudiKomp;tokopedia;In Stock;baru;Above;Please Check;155000;217000;0;217000;0,014;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N Ekstender N Router TP Link WR 840 N 300Mbps;https://tokopedia.com/fatah-2/tp-link-tl-wr840n-ekstender-n-router-tp-link-wr-840-n-300mbps;STORE_FATAH;tokopedia;In Stock;baru;Above;Please Check;155000;225000;0;225000;0,014516129;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link Tl-Wr840N Wireless N Router 300Mbps Tp Link Tl Wr840N Wifi Termurah;https://shopee.co.id/Tp-Link-Tl-Wr840N-Wireless-N-Router-300Mbps-Tp-Link-Tl-Wr840N-Wifi-Termurah-i.713575952.20037851127;aldobesarshop;shopee;In Stock;baru;Above;Please Check;155000;309000;0;309000;0,019935484;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Paling Dicari] Tp-Link Tl-Wr840N 300Mbps Wireless N Router;https://shopee.co.id/Paling-Dicari-Tp-Link-Tl-Wr840N-300Mbps-Wireless-N-Router-i.92672157.10851093492;adinashop88;shopee;In Stock;baru;Above;Please Check;155000;210000;0;210000;0,013548387;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N Router Wireless WiFi 300Mbps 2 Antena WR840N Termurah;https://shopee.co.id/TP-LINK-TL-WR840N-Router-Wireless-WiFi-300Mbps-2-Antena-WR840N-Termurah-i.55986005.20350391022;STARCOM COMPUTER;shopee;In Stock;baru;Above;Please Check;155000;200000;0;200000;0,012903226;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;zyo TP-LINK TL-WR840N 300Mbps Wireless Router / Wifi Router TPLINK WR840N WR840 .;https://shopee.co.id/zyo-TP-LINK-TL-WR840N-300Mbps-Wireless-Router-Wifi-Router-TPLINK-WR840N-WR840-.-i.186056755.21520006104;lavonnee.sell;shopee;In Stock;baru;Above;Please Check;155000;280000;0;280000;0,018064516;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Tp-Link Tl-Wr840N 300Mbps Wireless Router Wr840N Tplink 840N Wifi 840 Kode 1351;https://shopee.co.id/Tp-Link-Tl-Wr840N-300Mbps-Wireless-Router-Wr840N-Tplink-840N-Wifi-840-Kode-1351-i.169160298.20509205795;merycollectionid;shopee;In Stock;baru;Above;Please Check;155000;204000;0;204000;0,01316129;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;(TERBARU) TP-LINK TL-WR840N 300MBPS [BEST SELLER] WIRELESS N ROUTER DF34;https://shopee.co.id/(TERBARU)-TP-LINK-TL-WR840N-300MBPS-BEST-SELLER-WIRELESS-N-ROUTER-DF34-i.850418031.20245013066;violashop34;shopee;In Stock;baru;Above;Please Check;155000;651000;0,02;637980;0,04116;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N (V2) : 300Mbps Wireless N Router TPLINK / TP LINK;https://shopee.co.id/TP-LINK-TL-WR840N-(V2)-300Mbps-Wireless-N-Router-TPLINK-TP-LINK-i.238107568.20403261598;virgen66.online;shopee;In Stock;baru;Above;Please Check;155000;206000;0;206000;0,013290323;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Kabel LAN Outdoor 50 Meter dan Access Point TP-LINK TL-WR840N 300Mbps;https://tokopedia.com/glory819/kabel-lan-outdoor-50-meter-dan-access-point-tp-link-tl-wr840n-300mbps;Glory Dream;tokopedia;In Stock;baru;Above;Please Check;155000;620000;0;620000;0,04;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;BL514 TP-LINK TL-WR840N 300Mbps Wireless N Router Antenna;https://tokopedia.com/ravanarabella7/bl514-tp-link-tl-wr840n-300mbps-wireless-n-router-antenna;Ravan Arabella7;tokopedia;In Stock;baru;Above;Please Check;155000;433900;0;433900;0,027993548;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;☊↕⁑ tp-link TL-WR840N/TL-WR841ND wireless router access point Terlaku.;https://shopee.co.id/%E2%98%8A%E2%86%95%E2%81%91-tp-link-TL-WR840N-TL-WR841ND-wireless-router-access-point-Terlaku.-i.164407040.19952757334;shine_mall;shopee;In Stock;baru;Below;Please Check;155000;154000;0;154000;0,009935484;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-Link TL-WR840N 2 Antenna 300Mbps Wireless N Router;https://tokopedia.com/nanaastore2/tp-link-tl-wr840n-2-antenna-300mbps-wireless-n-router;nanaastore2;tokopedia;In Stock;baru;Above;Please Check;155000;229000;0;229000;0,014774194;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Hanya Disini] Penguat Sinyal Wifi Extender Tp-Link Tl-Wr840N 300Mbps;https://shopee.co.id/Hanya-Disini-Penguat-Sinyal-Wifi-Extender-Tp-Link-Tl-Wr840N-300Mbps-i.215370741.12810873579;vovoshop58;shopee;In Stock;baru;Above;Please Check;155000;261000;0;261000;0,01683871;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;۞ TP-Link TL-WR840N + 2 Antenna 300Mbps Wireless N Router ◙;https://shopee.co.id/%DB%9E-TP-Link-TL-WR840N-2-Antenna-300Mbps-Wireless-N-Router-%E2%97%99-i.199746381.11411108589;fkarmanmarket;shopee;In Stock;baru;Above;Please Check;155000;237000;0;237000;0,015290323;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TPLINK TL-WR840N TP-LINK WR-840N WIRELESS ROUTER AKSES POINT PEMANCAR;https://shopee.co.id/TPLINK-TL-WR840N-TP-LINK-WR-840N-WIRELESS-ROUTER-AKSES-POINT-PEMANCAR-i.337177868.17286823207;hvgnazmhixj9ed9p85scpb4whzpj;shopee;In Stock;baru;Above;Please Check;155000;190000;0;190000;0,012258065;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Router Repeater Wireless N TP-Link TL-WR840N 300Mbps 2 Antenna 4 LAN;https://shopee.co.id/Router-Repeater-Wireless-N-TP-Link-TL-WR840N-300Mbps-2-Antenna-4-LAN-i.530381506.21717825751;007bestseller;shopee;In Stock;baru;Above;Please Check;155000;216000;0;216000;0,013935484;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;codep6P0b--TP-Link TL-WR840N N300 3-in-1 Multi Mode Easy Setup Wireless Router;https://shopee.co.id/codep6P0b-TP-Link-TL-WR840N-N300-3-in-1-Multi-Mode-Easy-Setup-Wireless-Router-i.195188514.21155450580;welly shop;shopee;In Stock;baru;Above;Please Check;155000;238000;0;238000;0,015354839;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-LINK TL-WR840N 300Mbps Wireless Router;https://shopee.co.id/TP-LINK-TL-WR840N-300Mbps-Wireless-Router-i.390672807.21127434306;Franik Computer;shopee;In Stock;baru;Above;Please Check;155000;180000;0;180000;0,011612903;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;TP-Link TL-WR840N 300Mbps Wireless N Router;https://shopee.co.id/TP-Link-TL-WR840N-300Mbps-Wireless-N-Router-i.185831697.20151683280;adhiajatstore;shopee;In Stock;baru;Above;Please Check;155000;346000;0;346000;0,022322581;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;ROUTER Wireless TP-LINK TL-WR840N 300 MBPS Best Seller;https://shopee.co.id/ROUTER-Wireless-TP-LINK-TL-WR840N-300-MBPS-Best-Seller-i.215049843.10790278196;elvestara88trends;shopee;In Stock;baru;Above;Please Check;155000;250000;0;250000;0,016129032;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;GTA80 - TP-LINK ROUTER WIRELESS WI-FI TL-WR840N 300mbps GARANSI RESMI;https://tokopedia.com/gitavergita/gta80-tp-link-router-wireless-wi-fi-tl-wr840n-300mbps-garansi-resmi;gitavergita;tokopedia;In Stock;baru;Above;Please Check;155000;217000;0;217000;0,014;0;0
Oct 19, 2022;Oct 19, 2022;TL WR840N;Big Promo Tp-Link Tl-Wr840N  Antenna 300Mbps Wireless N Router Big Promo;https://shopee.co.id/Big-Promo-Tp-Link-Tl-Wr840N-Antenna-300Mbps-Wireless-N-Router-Big-Promo-i.174324526.16944006720;PanPan.Komputer;shopee;In Stock;baru;Above;Please Check;155000;194000;0;194000;0,012516129;0;0
